TweetID,Username,CreateDate,Biased,Keyword,Text
1224390663879438336,BH_Friedman,2020-02-03 17:54:17+00:00,0,Israel,It’s telling and crazy if you stand back to see pro-Netanyahu media in Israel warn a US president so far slavishly supportive of their agenda that he risks his US evangelical support by delaying acceptance of Israeli annexation of a chunk of the West Bank. https://t.co/MM8ksDKJ67
1215156090335367168,zeerlin12,2020-01-09 06:19:23+00:00,0,Israel,"@robertcp @bilbalbag Criticising the Israel Gov is not AS so know one should check themselves for these cranks, abuse against a jewish person is AS , criticising Zionism is not, i get what you mean tho.."
1240689090007158784,BRICBreaker,2020-03-19 17:18:24+00:00,0,Israel,"From Sheba hospital in Israel, which is handling #coronavirus patients....""national strategy was containment, mitigation, and increasing capacity for coronavirus patients. And develop a strategy to separate corona patients from other patients. Heavily dependent on DIAGNOSTICS."""
1230635175152799744,PINKItsJustMe,2020-02-20 23:27:44+00:00,0,Israel,God told me to eat like Israel
1254001483735019520,elizabeths_sis,2020-04-25 10:57:06+00:00,0,Israel,"41/ It was *after* that WASHINGTON POST report, of course, that we learned from ABC and THE TIMES OF ISRAEL that in fact Trump's team *did* recognize the growing pandemic threat—in November 2019—it's just that it did nothing about it (nor China's pandemic-oriented trade demands)."
1215692959175278594,ElisabethTobler,2020-01-10 17:52:42+00:00,1,Israel,“Right-wing and far-right movements and political parties across the world also idolise Israel as they view the Zionist colonial project as a successful model of European domination over the indigenous populations of developing countries.” https://t.co/merAaMJh9u
1222378805978857474,smilingkace,2020-01-29 04:39:52+00:00,0,Israel,"“And Jabez called on the God of Israel saying, “Oh, that You would bless me indeed, and enlarge my territory, that Your hand would be with me, and that You would keep me from evil, that I may not cause pain!” So God… https://t.co/5xZG1VqxWt"
1240738405803327489,MitzvahStream,2020-03-19 20:34:22+00:00,0,Israel,"ISRAEL: BREAKING: Netanyahu: People of Israel are ordered to stay at home for 7 days. ""It is now a command."" Police will enforce it."
1255263038149713920,theIMEU,2020-04-28 22:30:04+00:00,0,Israel,"Ever since Trump took office in 2016, Israel has built more illegal settlements on Palestinian land and displaced more families than in previous years. Now, Israel plans to begin annexing entire swathes of land in the West Bank.  https://t.co/1m1wdGxFLU https://t.co/xtI6vS6F3F"
1218884570025689089,thistle8blower,2020-01-19 13:15:01+00:00,0,Israel,A big discussion on whether to ask the community's deputies what they think about Israel.\n#IsraelSurvey\n@marievanderzyl is against the survey! But said the @BoardofDeputies is democratic.\n#LabourLeadershipElection \nThe @BoardofDeputies is divided on the question of Israel. https://t.co/nTKSFOgv8E
1213668802334019584,Hy94577003,2020-01-05 03:49:26+00:00,0,Israel,There are more Arabs in Israel…\n…than there are Jews in Europe\n\nThere are more Jews in Borehamwood synagogue…\n…than there are Jews in the Arab world\n\nThink about that.
1244506854975246343,serene1968,2020-03-30 06:08:50+00:00,0,Israel,"Today is the 44th #PalestineLandDay — the day we remember the Palestinian lives israel shot &amp; killed, from the Galilee to the Negev https://t.co/1904tb7mjb"
1218093403398987776,legant66,2020-01-17 08:51:13+00:00,0,Israel,"RT Mondoweiss ""RT AliAbunimah: The operative who admits that the Israel lobby “slaughtered” JeremyCorbyn is so embarrassed by this confession video that he is trying to remove copies from the internet, including the one published by intifada. Watch i… https://t.co/40Gbc1zdwK"""
1212955959380914177,electionnewsbay,2020-01-03 04:36:51+00:00,0,Israel,"The threat of democratic fatigue in Israel is real – around its election, and its choices around the US … https://t.co/OkXAW8wg2h"
1242470442784473089,essie224,2020-03-24 15:16:52+00:00,0,Israel,'They dumped him like trash': Palestinian with suspected coronavirus symptoms thrown out of Israel https://t.co/yX2DbEPCxO
1214738916902879233,waybaby,2020-01-08 02:41:41+00:00,0,Israel,"3. Example: In 2012, assassins kill an Iranian nuclear chemist (likely directed by Israel). Iran promises revenge. \n\nWhere does the ultimate revenge take place? \n\nA month later in Georgia, India and Thailand where Israeli diplomats are targeted with bombs\n\nhttps://t.co/qeL7jkzQhd https://t.co/qEkQP7ddG4"
1234274410330238976,no_itsmyturn,2020-03-02 00:28:45+00:00,0,Israel,"IF they wanna intercept mortar shells, Iron Dome is a great option, but it needs a handshake with Israel. \n\n(Sorry Raytheon) https://t.co/QE6CNAKTXd"
1238522968961159170,RobertR59073254,2020-03-13 17:51:01+00:00,0,Israel,Coronavirus cases in Israel rise to 143; 3 patients in serious condition https://t.co/ZlbljBWLrs
1247269131738583040,chananale,2020-04-06 21:05:08+00:00,0,Israel,Prime Minister Benjamin Netanyahu and the People of Israel pray for the speedy and full recovery of our friend British Prime Minister @BorisJohnson. 🇮🇱🇬🇧 https://t.co/gNoPE4ulr1
1252709404908060673,AnnBPear1,2020-04-21 21:22:51+00:00,0,Israel,Congratulations Israel on @netanyahu &amp; @gantzbe forming a new government. \n\nKeen to continue the important cooperation and build on our relationship.\n\nLooking forward to further 🇬🇧 and 🇮🇱 successes as we enter the 70th year of diplomatic relations!
1212402664828473346,wildbez,2020-01-01 15:58:15+00:00,0,Israel,Looming 'Confrontation': What Lies Ahead for Israel and Middle East in 2020?\n\nhttps://t.co/spyqnpghNZ
1237621208696283141,atifgaya,2020-03-11 06:07:44+00:00,0,Israel,"Trump banned Muslim and African immigrants.\nTrump sanctified Israel war crimes in Palestine.\nTrump withdrew US from Paris Climate Accord.\nTrump gave record tax cut to the rich.\nTrump cut welfare programs.\nTrump lauded Nazis as ""fine people""\n\nNone of these things Biden did as VP! https://t.co/ccVt36UUwA"
1237905152926867456,Swamy39,2020-03-12 00:56:02+00:00,0,Israel,"Mangaluru: ‘To fight terrorism, India should ally with Israel, China’- Subramanian https://t.co/3EU3vI6UTp"
1214945442326351872,GeorgeKerry10,2020-01-08 16:22:20+00:00,1,Israel,"Israel DOES NOT control Congress! It merely controls 98 of the 100 Senators &amp; RandPaul was almost killed. That's why it must still conduct surveillance &amp; covert lobbying in the US. We send them 4 BILL./yr for ""critical defense needs"": lobbying$$/spying here in US: #ForeignAgents https://t.co/azfPJVzO39"
1216722685113159680,larrykah14,2020-01-13 14:04:28+00:00,0,Israel,"Indonesia Devastating Floods: 66 People Have Died. More Than 36,000 Displaced.\n\nIn the past, Israel offered humanitarian aid to Indonesia - but it was rejected due to anti-Israel hate. \n\nI pray for #Indonesia from Israel. 🇮🇩🇮🇱 https://t.co/iu6141WXUP"
1213294713807294465,fiercefreckled,2020-01-04 03:02:56+00:00,0,Israel,"Here’s WHY Trump’s Admin entertains the thought of war w Iran.  I’d like to ADD one more:\nIt makes Israel, Russia &amp; Saudi Arabia VERY happy, but for different reasons. For Russia+Saudis it jacks up the price of oil, their largest industry&amp;the Israelis nemesis has ALWAYS been Iran https://t.co/4HfVptBXpY"
1243891428968759298,BeatriceStrouf,2020-03-28 13:23:21+00:00,0,Israel,"41 Years Ago: Israel and Egypt signed a peace treaty. 🇪🇬🇮🇱\n\nIsrael is a country that seeks peace with its neighbours. \n\nIt’s time for peace in the Middle East, wars belong in the past. https://t.co/eNrSR64lKt"
1242930476119097348,odifass,2020-03-25 21:44:52+00:00,0,Israel,Soon in Israel due to coronavirus @MichaelsANewman @The68gote @Gianlui91580067 @lackboys3 @Roni4488 @208Juliet @Ibutterfly34 @james_anderssen @JD_USA7 @lizBeth_Hineni @Miri20529266 @TheantiantiZio1 @peterproud9 @Irishchutzpah @Pammyreign @KeepSmile912 @americanzionism https://t.co/oNDdtRa8dK
1232736916119916548,tereziamonae,2020-02-26 18:39:18+00:00,0,Israel,Bernie Sanders Boycotts Pro-Israel Americans https://t.co/8k0qiOhMzh via @Yahoo
1213902016113729537,doritnyc,2020-01-05 19:16:08+00:00,0,Israel,All hell is breaking loose in the Middle East and I’m sitting here in Israel like https://t.co/zrT1CI2VGN
1224062384928587777,lithuania2009,2020-02-02 20:09:49+00:00,0,Israel,"They come to Germany as ""refugees"" and scream for Israel to leave. https://t.co/6pjsh9fTFU"
1230454705962307589,_Bleam,2020-02-20 11:30:37+00:00,0,Israel,Jewish Bernie Sanders is not afraid to speak out against Israel:\nhttps://t.co/o4BQBbFRfi\nWe need more Politicians who do not keep quiet about the appalling behaviour of Governments. \n#WorldNews\n#America \n#LabourLeadership
1215679094903451655,susanjfeingold,2020-01-10 16:57:37+00:00,0,Israel,"#BDS#supporters ""pervasive anti-Semitic rhetoric among boycott supporters that too often equates all things Israel and Jewish with the oppression of Palestinian rights."" @jstreetdotorg"
1250254137364746247,HatoumAl,2020-04-15 02:46:29+00:00,1,Israel,"Alison Weir: Despite coronavirus-caused cutbacks, Israel expects to get full $3.8 billion\nWhile thousands of Americans out of work &amp; tens of millions impacted by #coronavirus cutbacks, experts expect Israel will get its full massive aid package.\n.@abc\nRead https://t.co/U5rbGfNoGW https://t.co/8zCkW0eVc5"
1229675902176505856,Julien_MS,2020-02-18 07:55:56+00:00,0,Israel,Israel shot 8 year-old Malek Issa between the eyes after he bought a sandwich from a shop: it was no accident; it's what israeli soldiers do https://t.co/b4pF92eCIB
1220186946187812864,JojoShabone,2020-01-23 03:30:12+00:00,0,Israel,@lsarsour America and Israel will remain strong
1251302393335160838,Brindlepooch,2020-04-18 00:11:53+00:00,0,Israel,"@caroleannesr @Acosta US alerted Israel, NATO to disease outbreak in China in November — TV report @WhiteHouse \n\nhttps://t.co/elfe0Rx9T7"
1246279297406586881,patrickjane3169,2020-04-04 03:31:53+00:00,0,Israel,The Land of Israel https://t.co/DZalboVwH5
1228281085945171970,j_iankk,2020-02-14 11:33:25+00:00,0,Israel,Israel Adesanya's uncensored speech after been named New Zealand Sportsman of the year.\n\n😑\n\nhttps://t.co/u67rVYAVkQ
1236578109647978498,YinyeSwit,2020-03-08 09:02:50+00:00,0,Israel,"""I f---ed his leg up ... I did what I had to do to win that fight.""\n\nIsrael Adesanya laid out the strategy that helped him win at #UFC248. https://t.co/cI2IZfIRmw"
1230579486921515009,abiodunoluaye,2020-02-20 19:46:27+00:00,0,Israel,"How you know we are messed up in Africa. Egypt have memorials of enslaving the children of Israel, German have loads of 2nd world war memorials, mushroom cloud is a reminder of Hiroshima. Please where is the memorial of what our forefathers did that cannot be forgiven self. What?"
1241627552541638656,MBahaaru,2020-03-22 07:27:31+00:00,0,Israel,"Israel must lift the blockade: nearly 2 million Palestinians have just 62 ventilators, 160 test kits &amp; insufficient medicines to survive #Covid19 https://t.co/a1wzOvd3CI"
1225811967526539265,mirabarhillel,2020-02-07 16:02:02+00:00,0,Israel,"Israel's gunmen turned 155 Gazans into amputees &amp; paralysed 27 in just 2yrs: when specialist treatment was needed, israel forbid that too https://t.co/qZioHeHLpg"
1249872231313952769,delfreydo,2020-04-14 01:28:56+00:00,1,Israel,Israel more like isfake
1215645404978667520,Yadi_Singh,2020-01-10 14:43:44+00:00,0,Israel,israel won’t let me in to palestine to see my family but random western christians who have no connection to the land have a “birthright” lmao ok https://t.co/S3qfe4BolW
1228859771559825408,mariell68324411,2020-02-16 01:52:55+00:00,0,Israel,"A Palestinian-born anti-Israel activist &amp; NYU prof Amin Husain ""recently deleted most of his social media posts"" -- seems he doesn't want to be held responsible for the thuggery he encourages...\nhttps://t.co/kp5vubsP04"
1222932253623431172,Sagacious_O,2020-01-30 17:19:04+00:00,1,Israel,"‘It is difficult to understand how, in 2020, Israel can make the case for a system of governance that just a few decades ago was globally repudiated when it existed in South Africa.’\n\nhttps://t.co/uAAEUQ9WFS"
1242568527812481027,levinepmc,2020-03-24 21:46:37+00:00,0,Israel,So much for the big Israel apartheid lie. https://t.co/Bn9dh6fzNY
1233604369473511424,TrueColorzx1,2020-02-29 04:06:15+00:00,0,Israel,"Israel set to be investigated for war crimes in Palestinian Territories, ICC announces https://t.co/M2BZtcUH74"
1226923543155400704,ThruTheBibleNet,2020-02-10 17:39:02+00:00,1,Israel,"Israel is in big trouble. Their prosperity is blinding them from their true condition, they blame the government for the troubles in their own hearts, and they are trying to out-do each other in calf worship. How will God respond? #TTB #BibleBus #God https://t.co/ygffMLH1Ak"
1237205006236999680,themrpov,2020-03-10 02:33:54+00:00,0,Israel,"Anyone entering Israel will have to be quarantined for at least 2 weeks, Netanyahu says, effectively stopping tourism. The measure will be in effect for at least 2 weeks https://t.co/lF3YRorlyi"
1215272077126709249,Judsperl1,2020-01-09 14:00:16+00:00,0,Israel,"He concluded with a request that the UK thinks carefully in the future before voting against Israel at the UN\n\n""Israel is being singled out &amp; to borrow a phrase, 'with nauseating frequency' &amp; we are joining in.  The singling out of the Jewish state is wrong and unjustified.""\n\n3/3 https://t.co/x3T1xFQoOa"
1221392238984351745,kimirasid,2020-01-26 11:19:36+00:00,0,Israel,BREAKING: Israel will permit its citizens to travel to Saudi Arabia for both religious and business purposes
1213637500624920576,MiddleEastMnt,2020-01-05 01:45:03+00:00,0,Israel,Israel security forces take away 5 tractors in the occupied West Bank https://t.co/VwtlaHv57t
1248327412506595328,louisa_boina,2020-04-09 19:10:22+00:00,0,Israel,"@EphraimOdhiamb3 #TheSixthSealofGOD The ox knows its master, the donkey its owner’s manger, but Israel does not know, my people do not understand.”\nIsaiah 1:3 NIV"
1244686724787249154,ElaineNiddery,2020-03-30 18:03:35+00:00,0,Israel,I call on Israel (and the world) on #PalestineLandDay (and every day) to END THE BLOCKADE OF GAZA\n#GreatReturnMarch   \n#ReturnInOurLifetime https://t.co/NKWyI71EAg
1244681248032927747,RationalSettler,2020-03-30 17:41:49+00:00,0,Israel,"David Friedman and his wife Tammy donate $50,000 to Leket Israel, Israel's largest food aid organization. \nThank you @USAmbIsrael, your generousity is boundless. \nhttps://t.co/MWQBsNpFKh"
1247715304878284806,TLAVagabond,2020-04-08 02:38:04+00:00,0,Israel,"US Gov Gives 1M Masks To Israel During Shortage, Coronavirus Censorship &amp; Trump ‘Holds’ WHO Funding https://t.co/fj35kitT5C https://t.co/42FY9a2QjG"
1213814949916659712,NoelleNajjar,2020-01-05 13:30:10+00:00,0,Israel,Netanyahu accidentally calls Israel a 'nuclear power' https://t.co/Yvsbd4Vcie
1232021876215554051,solomon54299685,2020-02-24 19:17:59+00:00,0,Israel,"@imshin They look not bad despite the genocide that Israel is committing. They eat well, get married, kiss, shoot and cry. https://t.co/2xDMZvu88A"
1222417627626254337,Mclovin01870,2020-01-29 07:14:08+00:00,0,Israel,"@benshapiro I'm curious what you think of how Israel treats Palestinians. For example cutting off electricity, or water. Also dumping trash on them from higher apartments? P.s. I love your work and enjoy watching you debate."
1225396178767904770,MehdiRizvi123,2020-02-06 12:29:50+00:00,0,Israel,*_What Israel gains:_*\n\n_▪️Settlers will no longer be subject to military management._\n_▪️Settlement limitations will be removed in the future._\n_▪️Israel will control 30% of the West Bank._\n\n*_What the U.S will give Israel:_*\n\n_▪️Consent for Israel’s control over settlements._
1214890194547171328,MohsinTanveer10,2020-01-08 12:42:48+00:00,0,Israel,"Iran, today.\n\n- Fired missiles at US base in Iraq\n\n- Threatened to strike locations in Israel and the UAE\n\n- Qassem Soleimani buried\n\n- Ukrainian Boeing 737 with 180 passengers crashes near Tehran\n\n- 4.9 magnitude earthquake in country's southwestern region"
1246608969692377089,plivecalmest,2020-04-05 01:21:53+00:00,0,Israel,🐰   #MAGA The limit of Israel by and large might have been due to a bad A E S T H E T I C rawr xd FAKE ! 🐴 ✋ 👢 👰 🙊 ✨ 🌻 🚦 👊 🚑 😼 
1215008010864644097,keleccini,2020-01-08 20:30:58+00:00,0,Israel,"Poland’s president Andrzej Duda won’t attend a commemoration in Israel to mark the 75th anniversary of the liberation of the Auschwitz Nazi death camp, which was located in Poland, because he was not asked to speak at the forum\nhttps://t.co/F7kwpxkHs5"
1248271342635491338,Numsa_Media,2020-04-09 15:27:34+00:00,1,Israel,We condemn the racist Apartheid state of Israel for continuing with its relentless war against the people of Palestine. We demand an end to sanctions in Gaza!\n#EndSanctionsSaveLives\n@antiimperial_20 \n@tri_continental \n@SAFTU_media @BDSmovement @PSCABI_Gaza @IAW_Africa https://t.co/UmPVvrXKVU
1215663179587559425,Mott_Mason,2020-01-10 15:54:22+00:00,1,Israel,Vital: How Israel is Flooding Europe With Muslims (video) -\nhttps://t.co/TGeor7prgy -\n - Veterans Today | Military Foreign Affairs Policy Journal for Clandestine Services https://t.co/0GjcmfWwyF
1222265818026795008,TheIsraelink,2020-01-28 21:10:54+00:00,0,Israel,IDF believes a mortar was shot into Israel and landed in an open space a short time ago.
1245380657293012992,HenMazzig,2020-04-01 16:01:01+00:00,0,Israel,@EricLeiderman @Mdais iSrAel iS iN EurOPe
1231035584799526915,SaifHasan21,2020-02-22 01:58:49+00:00,0,Israel,"This Israeli girl said\n\n""they have a university in Gaza, they're not opressed""\n\nWhere is the correlation?\n\nIsrael doesn't allow Gaza to export gas or anything out of Gaza, they live in an open air prison. https://t.co/sy4h9IYUxL"
1238706700888260608,CUPIDAVE,2020-03-14 06:01:06+00:00,0,Israel,"@proustmalone @StanleyCohenLaw So has Israel discovered a vaccine. The problem is we do not OK vaccines unless they are tested, ie; 6 months"
1244195647680663554,ozwxmfc,2020-03-29 09:32:13+00:00,0,Israel,@trainersandtea @pip_davies Israel at home weren’t it?
1255431280478629890,imtiyaz77657830,2020-04-29 09:38:36+00:00,1,Israel,No doubt Israel is a terrorist state👻\n\n#Israel https://t.co/KXmja0yF83
1215018103622365184,IgG1purifier,2020-01-08 21:11:04+00:00,0,Israel,"BREAKING: Ilhan “Israel hypnotizes the world” Omar admits that when she seeks sanctions against Israel it’s really “economic warfare.”\n\nIlhan, your antisemitism is showing. https://t.co/og37ZcTGyw"
1221493172108480513,MiddleEastEye,2020-01-26 18:00:41+00:00,0,Israel,"Why are Turkey, Greece, Israel, Egypt, Libya and other neighbouring countries fighting over maps and maritime boundaries? Because of the world's largest untapped source of natural gas sitting under the Mediterranean Sea... \nhttps://t.co/ErG1gAN6i6"
1252374681413316620,Literal_Fraud,2020-04-20 23:12:46+00:00,0,Israel,I will attempt to ratio the State of Israel with brawl koopa hopping https://t.co/qtuZSQjQJw https://t.co/BskCPNtRJy
1222270776671338496,esneet4113,2020-01-28 21:30:36+00:00,0,Israel,"#Trump Plan: \n\n• Conditional state for Palestinians\n• Jerusalem undivided capital for Israel, but Palestinians capital somewhere in E J\n• Conceptual map \n• Only Netanyahu on podium\n• No Saudi or Jordan or Palestinian or Egypt representation in room  https://t.co/pd3gpAZnla"
1245724266823327745,JanineK72,2020-04-02 14:46:24+00:00,0,Israel,"Coronavirus wrap: Europe cases breach 500 000, Israel health minister contracts Covid-19 and Philippines' ambassador to Lebanon dies | #CoronavirusPandemic\n\nhttps://t.co/OkkreYw8vW https://t.co/ViZJzI4hed"
1231141483618668544,HenshawBlaZe,2020-02-22 08:59:37+00:00,0,Israel,Lool the only higher power that has a covenant with Israel is Britain and American. Considering they the God ma of the planet as we have it today. Yeah God got a covenant with Israel
1217914471005544450,nlygo,2020-01-16 21:00:12+00:00,0,Israel,Unbelievable. At Tower Hamlets. Once again anti-Israel Corbynites are attacking the definition of #antisemitism. They just want the right to hate Jews and are unhappy the council disagree with them. Expect trouble this evening. https://t.co/00sd3fxfJb
1222708257648594944,chismosa2212,2020-01-30 02:29:00+00:00,0,Israel,Uh oh! Big story on pro-Israel money in politics. I guess everyone who talks about it is now anti-semitic like @IlhanMN. https://t.co/9ZJcU21MKg
1244075998049521664,Umesh2924,2020-03-29 01:36:46+00:00,0,Israel,"I learn from media that there have been no deaths due to COVID-19 in Israel. If so, some will take it as a Jewish conspiracy?"
1242192891444891648,Elitepercyjack,2020-03-23 20:53:58+00:00,0,Israel,Bank of Israel to buy NIS 50 billion in bonds to steady sinking economy https://t.co/JX3910IRrV
1254128501701017601,THEMMEXCHANGE,2020-04-25 19:21:50+00:00,0,Israel,Israel Researchers Launch Clinical Trials To Test CBD As COVID-19 Treatment Supplement \n\nhttps://t.co/Rg3nuloQVJ #MME #marijuana #cannabis #CBD #Israel #Covid_19 https://t.co/c6xtRjEpGM
1217382969641521152,knightrgb,2020-01-15 09:48:12+00:00,1,Israel,@PLoyalties Israel is a blatant apartheid state committing Genocide on live stream video. While influencing the world with extreme wealth and perversely nefarious activities to repress any protest against them
1241224091958468608,ZikriaSalar,2020-03-21 04:44:19+00:00,0,Israel,JUST IN: Israel reports first coronavirus death
1216725210507902979,gDragonGiant,2020-01-13 14:14:30+00:00,0,Israel,"@maanlichtt @oulosP I repeat. Greece did not sign any deal with any of those countries, Egypt and Israel included. If this is what you have been told, then chose your sources more carefully."
1247908016097300481,Dylan_newball,2020-04-08 15:23:50+00:00,0,Israel,"Hear, O Israel: The Lord our God, the Lord is one. https://t.co/WPXFQGGZqx"
1215105616114606080,1Dittlinger,2020-01-09 02:58:49+00:00,0,Israel,"Trump: #Democrats in Congress Are #Antisemitic,’ ‘Totally Against Israel’ https://t.co/3iOc28nAXu via @BreitbartNews"
1229588480717676547,deephotstorm,2020-02-18 02:08:33+00:00,0,Israel,@IrshadA46576253 @TarekFatah @narendramodi @PMOIndia We should prepare like Israel and China
1238921841411887104,Ev1HasAnOpinion,2020-03-14 20:15:59+00:00,0,Israel,SPOT THE DIFFERENCE:\n\nBenjamin Netanyahu enforces a 14-day quarantine for all new arrivals to Israel; leftists shout “racist”.\n\nJacinda Ardern announces the exact same thing for New Zealand; leftists praise her as a “hero”.\n\nExcuse my confusion.
1248586574809489408,PixieHalos,2020-04-10 12:20:11+00:00,0,Israel,Labour’s @Keir_Starmer will soon learn lesson @JeremyCorbyn didn't heed: No amount of capitulation to Israel lobby can ever be enough. These enemies of basic human rights and dignity for Palestinians take every concession as an invitation to demand more. https://t.co/uWIqYgPePx
